time_s,drawer_displacement_m,payload_relative_z_m,payload_contact_force_n_from_impulse,max_contact_penetration_m
0.004166666666666667,6.865710020065308e-06,0.009904865175485611,4.734161049127579,0.003500012680888176
0.008333333333333333,7.273629307746887e-06,0.009902014397084713,5.061102658510208,1.6232181678788038e-06
0.0125,7.2605907917022705e-06,0.009902101010084152,4.907923936843872,0.0
0.016666666666666666,7.266178727149963e-06,0.00990206841379404,4.90012139081955,8.568167686462402e-08
0.020833333333333332,7.2605907917022705e-06,0.009902137331664562,4.895997047424316,1.3783574104309082e-07
0.025,7.2587281465530396e-06,0.00990214105695486,4.906220734119415,3.3527612686157227e-08
0.029166666666666667,7.266178727149963e-06,0.009902099147439003,4.915458709001541,1.1175870895385742e-08
0.03333333333333333,7.2587281465530396e-06,0.009902146644890308,4.893137812614441,1.1175870895385742e-07
0.0375,7.2587281465530396e-06,0.009902136400341988,4.906416982412338,1.862645149230957e-08
0.041666666666666664,7.256865501403809e-06,0.009902141988277435,4.904792904853821,1.471489667892456e-07
0.04583333333333333,7.264316082000732e-06,0.009902101010084152,4.915680885314941,1.30385160446167e-08
0.05,7.2587281465530396e-06,0.009902145713567734,4.893101155757904,1.1175870895385742e-07
0.05416666666666667,7.2587281465530396e-06,0.009902135469019413,4.90642637014389,1.862645149230957e-08
0.058333333333333334,7.256865501403809e-06,0.009902140125632286,4.904798269271851,1.471489667892456e-07
0.0625,7.264316082000732e-06,0.009902099147439003,4.915676862001419,1.30385160446167e-08
0.06666666666666667,7.256865501403809e-06,0.009902146644890308,4.8931074142456055,1.1175870895385742e-07
0.07083333333333333,7.2587281465530396e-06,0.009902131743729115,4.906412959098816,1.6763806343078613e-08
0.075,7.256865501403809e-06,0.009902139194309711,4.904805421829224,1.471489667892456e-07
0.07916666666666666,7.264316082000732e-06,0.009902098216116428,4.915679544210434,1.4901161193847656e-08
0.08333333333333333,7.256865501403809e-06,0.009902146644890308,4.893098026514053,1.1175870895385742e-07
0.0875,7.2587281465530396e-06,0.00990213267505169,4.906420111656189,1.862645149230957e-08
0.09166666666666666,7.256865501403809e-06,0.00990214105695486,4.904804974794388,1.471489667892456e-07
0.09583333333333333,7.264316082000732e-06,0.009902100078761578,4.915676414966583,1.30385160446167e-08
0.1,7.2587281465530396e-06,0.009902146644890308,4.893096685409546,1.1175870895385742e-07
0.10416666666666667,7.2587281465530396e-06,0.009902137331664562,4.90643173456192,1.862645149230957e-08
0.10833333333333334,7.256865501403809e-06,0.00990214105695486,4.904790222644806,1.4528632164001465e-07
0.1125,7.264316082000732e-06,0.009902100078761578,4.9156880378723145,1.4901161193847656e-08
0.11666666666666667,7.2587281465530396e-06,0.009902145713567734,4.893099814653397,1.0989606380462646e-07
0.12083333333333333,7.2587281465530396e-06,0.009902135469019413,4.906422346830368,2.0489096641540527e-08
0.125,7.256865501403809e-06,0.009902140125632286,4.904792457818985,1.471489667892456e-07
0.12916666666666665,7.264316082000732e-06,0.009902099147439003,4.915685802698135,1.30385160446167e-08
0.13333333333333333,7.256865501403809e-06,0.009902148507535458,4.893108308315277,1.1175870895385742e-07
0.1375,7.256865501403809e-06,0.009902137331664562,4.906411170959473,1.862645149230957e-08
0.14166666666666666,7.255002856254578e-06,0.009902141988277435,4.904800057411194,1.4528632164001465e-07
0.14583333333333334,7.2624534368515015e-06,0.009902101010084152,4.91567462682724,1.30385160446167e-08
0.15,7.256865501403809e-06,0.009902145713567734,4.893108308315277,1.1175870895385742e-07
0.15416666666666667,7.256865501403809e-06,0.009902135469019413,4.906419664621353,2.0489096641540527e-08
0.15833333333333333,7.255002856254578e-06,0.00990214105695486,4.904792010784149,1.4528632164001465e-07
0.1625,7.2624534368515015e-06,0.009902100078761578,4.915689826011658,1.4901161193847656e-08
0.16666666666666666,7.256865501403809e-06,0.009902145713567734,4.893100261688232,1.1175870895385742e-07
0.17083333333333334,7.256865501403809e-06,0.009902136400341988,4.906424134969711,1.862645149230957e-08
0.175,7.255002856254578e-06,0.009902141988277435,4.904788434505463,1.471489667892456e-07
0.17916666666666667,7.2624534368515015e-06,0.009902100078761578,4.915683567523956,1.1175870895385742e-08
0.18333333333333332,7.255002856254578e-06,0.009902148507535458,4.893094897270203,1.1362135410308838e-07
0.1875,7.256865501403809e-06,0.009902134537696838,4.906425029039383,1.6763806343078613e-08
0.19166666666666665,7.255002856254578e-06,0.00990214105695486,4.904802739620209,1.471489667892456e-07
0.19583333333333333,7.2624534368515015e-06,0.009902099147439003,4.915680438280106,1.4901161193847656e-08
0.2,7.255002856254578e-06,0.009902146644890308,4.8930975794792175,1.1175870895385742e-07
0.20416666666666666,7.256865501403809e-06,0.009902133606374264,4.906422793865204,1.862645149230957e-08
0.20833333333333334,7.255002856254578e-06,0.00990214105695486,4.904801398515701,1.471489667892456e-07
0.2125,7.2624534368515015e-06,0.009902100078761578,4.915677309036255,1.30385160446167e-08
0.21666666666666667,7.255002856254578e-06,0.009902148507535458,4.893100708723068,1.1175870895385742e-07
0.22083333333333333,7.256865501403809e-06,0.009902134537696838,4.906420111656189,1.6763806343078613e-08
0.225,7.255002856254578e-06,0.00990214105695486,4.90480363368988,1.471489667892456e-07
0.22916666666666666,7.2624534368515015e-06,0.009902099147439003,4.915676414966583,1.30385160446167e-08
0.23333333333333334,7.255002856254578e-06,0.009902146644890308,4.89310160279274,1.1175870895385742e-07
0.2375,7.256865501403809e-06,0.009902133606374264,4.9064236879348755,2.0489096641540527e-08
0.24166666666666667,7.255002856254578e-06,0.009902140125632286,4.904794245958328,1.471489667892456e-07
0.24583333333333332,7.2624534368515015e-06,0.009902099147439003,4.915685802698135,1.30385160446167e-08
0.25,7.255002856254578e-06,0.009902148507535458,4.893109202384949,1.1175870895385742e-07
0.25416666666666665,7.256865501403809e-06,0.009902134537696838,4.906407594680786,1.6763806343078613e-08
0.2583333333333333,7.255002856254578e-06,0.00990214105695486,4.904804527759552,1.471489667892456e-07
0.2625,7.2624534368515015e-06,0.009902099147439003,4.915675967931747,1.30385160446167e-08
0.26666666666666666,7.255002856254578e-06,0.009902146644890308,4.893102049827576,1.1175870895385742e-07
0.2708333333333333,7.256865501403809e-06,0.009902133606374264,4.906422346830368,1.862645149230957e-08
0.275,7.255002856254578e-06,0.00990214105695486,4.904801398515701,1.471489667892456e-07
0.2791666666666667,7.2624534368515015e-06,0.009902099147439003,4.915680885314941,1.4901161193847656e-08
0.2833333333333333,7.255002856254578e-06,0.009902146644890308,4.893096685409546,1.1175870895385742e-07
0.2875,7.255002856254578e-06,0.009902136400341988,4.906425029039383,1.6763806343078613e-08
0.2916666666666667,7.253140211105347e-06,0.009902141988277435,4.904800057411194,1.471489667892456e-07
0.29583333333333334,7.2605907917022705e-06,0.009902101010084152,4.91567462682724,1.30385160446167e-08
0.3,7.255002856254578e-06,0.009902145713567734,4.8930975794792175,1.1175870895385742e-07
0.30416666666666664,7.255002856254578e-06,0.009902133606374264,4.906433522701263,1.862645149230957e-08
0.30833333333333335,7.253140211105347e-06,0.009902140125632286,4.904834032058716,2.7939677238464355e-08
0.3125,7.251277565956116e-06,0.009902140125632286,4.905014634132385,1.3224780559539795e-07
0.31666666666666665,7.249414920806885e-06,0.009902141988277435,4.904997646808624,2.9802322387695312e-08
0.3208333333333333,7.249414920806885e-06,0.009902139194309711,4.905004799365997,1.30385160446167e-07
0.325,7.247552275657654e-06,0.009902139194309711,4.904991388320923,2.7939677238464355e-08
0.32916666666666666,7.245689630508423e-06,0.009902137331664562,4.905011057853699,1.3224780559539795e-07
0.3333333333333333,7.243826985359192e-06,0.009902139194309711,4.904994070529938,2.9802322387695312e-08
0.3375,7.241964340209961e-06,0.009902138262987137,4.905007481575012,1.3224780559539795e-07
0.3416666666666667,7.24010169506073e-06,0.009902140125632286,4.904993176460266,2.7939677238464355e-08
0.3458333333333333,7.238239049911499e-06,0.009902139194309711,4.905002564191818,1.3224780559539795e-07
0.35,7.236376404762268e-06,0.009902140125632286,4.905000776052475,2.9802322387695312e-08
0.3541666666666667,7.234513759613037e-06,0.009902138262987137,4.9050043523311615,1.3224780559539795e-07
0.35833333333333334,7.232651114463806e-06,0.009902140125632286,4.904996305704117,2.7939677238464355e-08
0.3625,7.230788469314575e-06,0.009902137331664562,4.904998987913132,1.30385160446167e-07
0.36666666666666664,7.228925824165344e-06,0.009902140125632286,4.905002564191818,2.9802322387695312e-08
0.37083333333333335,7.227063179016113e-06,0.009902137331664562,4.904997646808624,1.3224780559539795e-07
