time_s,drawer_displacement_m,payload_relative_z_m,payload_contact_force_n_from_impulse,max_contact_penetration_m
0.004166666666666667,-0.005244031548500061,0.023000871762633324,0.0,0.007670283317565918
0.008333333333333333,-0.004918158054351807,0.02267499826848507,0.0,0.009867493063211441
0.0125,-0.00444379448890686,0.022200634703040123,0.0,0.010449104011058807
0.016666666666666666,-0.006026342511177063,0.023783182725310326,0.0,0.01028815284371376
0.020833333333333332,-0.0065578073263168335,0.024314647540450096,0.0,0.009863309562206268
0.025,-0.006541095674037933,0.024297935888171196,0.0,0.009823352098464966
0.029166666666666667,-0.006519876420497894,0.024276716634631157,0.0,0.009790526703000069
0.03333333333333333,-0.00652487576007843,0.024281715974211693,0.0,0.009791421703994274
0.0375,-0.0065223947167396545,0.024279234930872917,0.0,0.009787685237824917
0.041666666666666664,-0.006521038711071014,0.024277878925204277,0.0,0.009787976741790771
0.04583333333333333,-0.006521090865135193,0.024489914998412132,37.9750003809241,0.00978812761604786
0.05,-0.0065217167139053345,0.024112854152917862,8.143748967672135,0.00978846475481987
0.05416666666666667,-0.006520971655845642,0.023853125050663948,4.600173906155374,0.009788081049919128
0.058333333333333334,-0.006521478295326233,0.023670751601457596,5.048041580563389,0.009788146242499352
0.0625,-0.006520859897136688,0.02358679473400116,4.738507335783909,0.0097880894318223
0.06666666666666667,-0.006521366536617279,0.02358466014266014,5.27516283157978,0.00978818815201521
0.07083333333333333,-0.006521411240100861,0.023496359586715698,4.516105050133999,0.009788122028112411
0.075,-0.006520755589008331,0.023496417328715324,5.176163705336959,0.0097881518304348
0.07916666666666666,-0.006521329283714294,0.023392120376229286,4.622930980548382,0.00978817418217659
0.08333333333333333,-0.0065214261412620544,0.02338593639433384,5.0667046826643185,0.00978813599795103
0.0875,-0.006521061062812805,0.023290060460567474,4.9388722574522435,0.009788179770112038
0.09166666666666666,-0.006521441042423248,0.023271389305591583,4.606309982193903,0.009788117371499538
0.09583333333333333,-0.006520979106426239,0.023284604772925377,5.501406112207515,0.0097881518304348
0.1,-0.006521433591842651,0.023183239623904228,4.418632992630049,0.009788146242499352
0.10416666666666667,-0.006520777940750122,0.02316681668162346,4.7768661827148815,0.009788108989596367
0.10833333333333334,-0.006521470844745636,0.02313413843512535,4.957804449557733,0.009788155555725098
0.1125,-0.006520450115203857,0.02313411794602871,4.916229602612435,0.00978810340166092
0.11666666666666667,-0.006521314382553101,0.023098239675164223,4.9564190598149915,0.009788230061531067
0.12083333333333333,-0.006521016359329224,0.023098308593034744,4.923234739980847,0.00978813599795103
0.125,-0.006521329283714294,0.02306312881410122,4.882963888101199,0.009788191877305508
0.12916666666666665,-0.006521232426166534,0.02306334860622883,4.989780005769697,0.00978813599795103
0.13333333333333333,-0.0065215229988098145,0.023026689887046814,4.804848744384992,0.009788155555725098
0.1375,-0.006520815193653107,0.023026423528790474,4.952689420074106,0.009788165800273418
0.14166666666666666,-0.0065213218331336975,0.022984160110354424,4.823195318650735,0.00978817418217659
0.14583333333333334,-0.006521061062812805,0.022983165457844734,4.985010519481093,0.00978813599795103
0.15,-0.006521433591842651,0.02294328808784485,5.040709656899772,0.009788239374756813
0.15416666666666667,-0.0065207406878471375,0.022943079471588135,4.703664915092149,0.0097880894318223
0.15833333333333333,-0.006521180272102356,0.02290790155529976,4.879339266433456,0.00978817418217659
0.1625,-0.006521068513393402,0.022906433790922165,4.974304764981461,0.009788183495402336
0.16666666666666666,-0.006521359086036682,0.022873520851135254,4.8716658074313965,0.009788168594241142
0.17083333333333334,-0.006521180272102356,0.022873258218169212,5.004557859597962,0.00978813599795103
0.175,-0.006521441042423248,0.022835051640868187,4.785434175618443,0.009788183495402336
0.17916666666666667,-0.006520763039588928,0.022834330797195435,4.930401713553946,0.009788117371499538
0.18333333333333332,-0.006521381437778473,0.02280568704009056,5.0654636794544325,0.009788155555725098
0.1875,-0.006520606577396393,0.02280488796532154,4.795046915365813,0.009788132272660732
0.19166666666666665,-0.00652129203081131,0.022772999480366707,4.810142595047154,0.00978819653391838
0.19583333333333333,-0.006521180272102356,0.022770505398511887,5.080199972104412,0.00978813599795103
0.2,-0.0065214261412620544,0.022735372185707092,4.765373632564956,0.00978816393762827
0.20416666666666666,-0.006520792841911316,0.02273469977080822,4.9284888221325,0.009788117371499538
0.20833333333333334,-0.00652129203081131,0.022707099094986916,5.04097742601635,0.00978817418217659
0.2125,-0.006521180272102356,0.02270457148551941,5.454770285474936,0.00978814996778965
0.21666666666666667,-0.006521567702293396,0.022652333602309227,4.192326701764152,0.009788155555725098
0.22083333333333333,-0.006520658731460571,0.02265329845249653,4.902329741576179,0.009788136929273605
0.225,-0.00652119517326355,0.022604625672101974,4.924705041954655,0.009788202121853828
0.22916666666666666,-0.00652109831571579,0.02260619029402733,4.814725680110746,0.00978816393762827
0.23333333333333334,-0.006521433591842651,0.022562051191926003,4.984593870876382,0.00978814996778965
0.2375,-0.006520628929138184,0.022562356665730476,4.974556003009711,0.009788117371499538
0.24166666666666667,-0.006521239876747131,0.022518295794725418,4.840673740348353,0.009788202121853828
0.24583333333333332,-0.0065209344029426575,0.022519182413816452,4.929860782767873,0.009788155555725098
0.25,-0.0065214261412620544,0.022475479170680046,4.873730684455421,0.00978819653391838
0.25416666666666665,-0.0065206363797187805,0.022475846111774445,4.947598502364737,0.00978810340166092
0.2583333333333333,-0.006521172821521759,0.02243211306631565,4.864013333269903,0.00978818815201521
0.2625,-0.006520994007587433,0.022433092817664146,4.931000290293782,0.00978814996778965
0.26666666666666666,-0.006521537899971008,0.022389963269233704,4.870001017785317,0.009788177907466888
0.2708333333333333,-0.006520658731460571,0.02239018864929676,4.978578932609788,0.009788117371499538
0.275,-0.00652129203081131,0.022345969453454018,4.8395467497253115,0.009788202121853828
0.2791666666666667,-0.006520979106426239,0.022346924990415573,4.9434571063389265,0.00978813599795103
0.2833333333333333,-0.0065214186906814575,0.0223025344312191,4.856411848661834,0.009788226336240768
0.2875,-0.00652061402797699,0.022302942350506783,4.942363645799409,0.009788117371499538
0.2916666666666667,-0.006521262228488922,0.022258875891566277,4.871191926761097,0.009788202121853828
0.29583333333333334,-0.006520941853523254,0.022259782999753952,4.950376862243129,0.00978814996778965
