time_s,drawer_displacement_m,payload_relative_z_m,payload_contact_force_n_from_impulse,max_contact_penetration_m
0.004166666666666667,-0.0008304789662361145,0.018587319180369377,0.0,0.007670283317565918
0.008333333333333333,-0.0014065057039260864,0.01916334591805935,0.0,0.010579399764537811
0.0125,-0.0017476752400398254,0.019504515454173088,0.0,0.010414808988571167
0.016666666666666666,-0.0020748376846313477,0.01983167789876461,0.0,0.010401468724012375
0.020833333333333332,-0.0026097893714904785,0.02036662958562374,0.0,0.010345912538468838
0.025,-0.002388797700405121,0.020145637914538383,0.0,0.010279543697834015
0.029166666666666667,-0.0035268738865852356,0.021283714100718498,0.0,0.010316802188754082
0.03333333333333333,-0.003180384635925293,0.020937224850058556,0.0,0.010236062109470367
0.0375,-0.003198087215423584,0.020954927429556847,0.0,0.010259900242090225
0.041666666666666664,-0.0036887899041175842,0.021158695220947266,62.14658512424294,0.010256504639983177
0.04583333333333333,-0.0032215118408203125,0.019524995237588882,25.583797453584232,0.010206714272499084
0.05,-0.0035715922713279724,0.019064243882894516,0.0,0.010255537927150726
0.05416666666666667,-0.0037023350596427917,0.01838415488600731,0.0,0.010244201868772507
0.058333333333333334,-0.004224345088005066,0.018095333129167557,0.0,0.010233702138066292
0.0625,-0.003666408360004425,0.01672656461596489,0.0,0.01018383726477623
0.06666666666666667,-0.0036753863096237183,0.015924710780382156,0.0,0.010241083800792694
0.07083333333333333,-0.004179708659648895,0.015618201345205307,0.0,0.010240195319056511
0.075,-0.0036831721663475037,0.014310833066701889,0.0,0.010189387947320938
0.07916666666666666,-0.0036916881799697876,0.013508517295122147,0.0,0.010239485651254654
0.08333333333333333,-0.004182778298854828,0.013284069485962391,10.975879873089651,0.010238798335194588
0.0875,-0.0036828070878982544,0.012200573459267616,0.0,0.01018897071480751
0.09166666666666666,-0.003691338002681732,0.011625425890088081,0.0,0.0102396160364151
0.09583333333333333,-0.0041819363832473755,0.011532345786690712,0.0,0.010238643735647202
0.1,-0.003684304654598236,0.01050471793860197,14.083265813161246,0.010189380496740341
0.10416666666666667,-0.003691762685775757,0.010220537893474102,0.0,0.01023951917886734
0.10833333333333334,-0.0041815415024757385,0.010468516033142805,7.571445384388039,0.010238831862807274
0.1125,-0.00368441641330719,0.00982044218108058,8.248547471868363,0.010189369320869446
0.11666666666666667,-0.0036922693252563477,0.009840880520641804,10.974773515073146,0.010239429771900177
0.12083333333333333,-0.004181116819381714,0.010278204455971718,9.031388830483188,0.01023869402706623
0.125,-0.0036842450499534607,0.00968234147876501,6.369489658704309,0.01018943265080452
0.12916666666666665,-0.003691054880619049,0.009612522087991238,0.0,0.010239552706480026
0.13333333333333333,-0.004184290766716003,0.010051369201391935,13.480819940434221,0.010239058174192905
0.1375,-0.0036857500672340393,0.009615636896342039,0.0,0.010189205408096313
0.14166666666666666,-0.003691159188747406,0.009610647801309824,8.01338653555973,0.010239370167255402
0.14583333333333334,-0.00418274849653244,0.0100238723680377,6.874120358066945,0.010238830000162125
0.15,-0.0036835670471191406,0.009573368821293116,0.0,0.010189354419708252
0.15416666666666667,-0.003692023456096649,0.00963047007098794,0.0,0.010239455848932266
