time_s,drawer_displacement_m,payload_relative_z_m,payload_contact_force_n_from_impulse,max_contact_penetration_m
0.004166666666666667,-0.0008304789662361145,0.010732577182352543,0.0,0.007670283317565918
0.008333333333333333,-0.0014065057039260864,0.011308603920042515,0.0,0.010579399764537811
0.0125,-0.0017476752400398254,0.011649773456156254,0.0,0.010414808988571167
0.016666666666666666,-0.0020748376846313477,0.011976935900747776,0.0,0.010401468724012375
0.020833333333333332,-0.0026097893714904785,0.012511887587606907,0.0,0.010345912538468838
0.025,-0.002388797700405121,0.01229089591652155,0.0,0.010279543697834015
0.029166666666666667,-0.0035268738865852356,0.013428972102701664,0.0,0.010316802188754082
0.03333333333333333,-0.003180384635925293,0.013082482852041721,0.0,0.010236062109470367
0.0375,-0.003198087215423584,0.013100185431540012,0.0,0.010259900242090225
0.041666666666666664,-0.0036858022212982178,0.013385538943111897,80.65115376020833,0.010256504639983177
0.04583333333333333,-0.0032210201025009155,0.012276234105229378,0.0,0.010207518935203552
0.05,-0.0035717859864234924,0.011981183663010597,0.0,0.010255582630634308
0.05416666666666667,-0.003701634705066681,0.011465215124189854,0.0,0.010244175791740417
0.058333333333333334,-0.0042242929339408875,0.011342049576342106,0.0,0.010233714245259762
0.0625,-0.0036665350198745728,0.010138467885553837,0.0,0.010183829814195633
0.06666666666666667,-0.0036750957369804382,0.009501204825937748,0.0,0.010241027921438217
0.07083333333333333,-0.004179827868938446,0.009425299242138863,8.044319404740625,0.010240134783089161
0.075,-0.0036831051111221313,0.008423710241913795,0.0,0.010189414024353027
0.07916666666666666,-0.0036916062235832214,0.007927345111966133,0.0,0.01023949682712555
0.08333333333333333,-0.00418265163898468,0.007995512103661895,14.425245211236135,0.010238789953291416
0.0875,-0.003682531416416168,0.007263164734467864,0.0,0.010188966989517212
0.09166666666666666,-0.0036911815404891968,0.007039587711915374,0.0,0.010239627212285995
0.09583333333333333,-0.004181891679763794,0.0073100202716887,6.107911777861022,0.010238650254905224
0.1,-0.0036839619278907776,0.006671121809631586,0.0,0.010189328342676163
0.10416666666666667,-0.0036915093660354614,0.006537700537592173,0.0,0.010239478200674057
0.10833333333333334,-0.004181578755378723,0.006886801216751337,0.0,0.010238859802484512
0.1125,-0.0036849230527877808,0.006265407195314765,10.64310525146398,0.010189369320869446
0.11666666666666667,-0.0036916136741638184,0.006182376062497497,26.69404003454311,0.01023925095796585
0.12083333333333333,-0.004181116819381714,0.006273999810218811,7.859081886641686,0.010238716378808022
